Group_ID_simuliert,Period,Subject_ID,declared_income_final,teilnehmer_weiblich,alter,equal,Chat_subject,Chat_group_all,Chat_group_label,Chat_sel
4,4,11,0,0,21,True,Ich auch,"Ich bin für Risiko immer 0 angeben Ich auch Ich auch, gibt im Schnitt am meisten Cool das ging ja schnell :)","Ich bin für Risiko immer 0 angeben Ich auch, gibt im Schnitt am meisten","Ich bin für Risiko immer 0 angeben Ich auch Ich auch, gibt im Schnitt am meisten Cool das ging ja schnell :)"
4,4,12,0,0,19,True,"Ich auch, gibt im Schnitt am meisten","Ich bin für Risiko immer 0 angeben Ich auch Ich auch, gibt im Schnitt am meisten Cool das ging ja schnell :)","Ich bin für Risiko immer 0 angeben Ich auch, gibt im Schnitt am meisten","Ich bin für Risiko immer 0 angeben Ich auch Ich auch, gibt im Schnitt am meisten Cool das ging ja schnell :)"
5,4,13,900,0,33,True,"Ich denke, es ist im Sinne aller, dass wir hier zügig nach Hause wollen oder :) ?  Ich würde einfach mal 900 vorschlagen :)  Bin ich gut mit gefahren :)  Nicht so gierig :) HAHA Ist Mitglied 3 eingeschlafen oder hab ich da was falsch verstanden? : Ö)  Gut  Ab die Post Eben  Die Woche ist gerettet Wunderbar, nach Karneval :)  Richtig  Fußball ....:) Fürn Pegel halten gibts genug Anlässe, u.a. auch Fußball Also, 900?  Ok, ab dafür","Ich denke, es ist im Sinne aller, dass wir hier zügig nach Hause wollen oder :) ?  Moin. Weiß irgendwer, was wir hier tun? Oh ja Ich würde einfach mal 900 vorschlagen :)  Bin ich gut mit gefahren :)  Ich sage 650 Nicht so gierig :) HAHA Ich wäre auch eher für 900 Ist Mitglied 3 eingeschlafen oder hab ich da was falsch verstanden? : Ö)  Gut  Damit liegt das Risiko bei 35,50 Punkten, also 3,55 Euro, dafür gibts 19 Euro Gewinn Ab die Post Eben  Die Woche ist gerettet Ist nein Kiste Kölsch ;-) Wunderbar, nach Karneval :)  Mitglied 3: Wach? Ja  Klar: Pegel halten ;) Deine Meinung? Richtig  Fußball ....:) Fußball?  Fürn Pegel halten gibts genug Anlässe, u.a. auch Fußball Ah sorry, ich hab 900 überlesen Also, 900?  Dann 900. Ok Ab dafür Ok, ab dafür Ja wär ich für :-D Verlasst Ihr auch den Chat? Wobei bei 1000 gibt es sogar im Falle einer Kontrolle noch 170 punkte Von Pieck, nö Fun ... ;) Ok :)","Ich würde einfach mal 900 vorschlagen :)  Ich sage 650 Ich wäre auch eher für 900 Damit liegt das Risiko bei 35,50 Punkten, also 3,55 Euro, dafür gibts 19 Euro Gewinn Also, 900?  Dann 900. Ok Wobei bei 1000 gibt es sogar im Falle einer Kontrolle noch 170 punkte Von Pieck, nö Fun ... ;)","Ich denke, es ist im Sinne aller, dass wir hier zügig nach Hause wollen oder :) ?  Moin. Weiß irgendwer, was wir hier tun? Oh ja Ich würde einfach mal 900 vorschlagen :)  Bin ich gut mit gefahren :)  Ich sage 650 Nicht so gierig :) HAHA Ich wäre auch eher für 900 Ist Mitglied 3 eingeschlafen oder hab ich da was falsch verstanden? : Ö)  Gut  Damit liegt das Risiko bei 35,50 Punkten, also 3,55 Euro, dafür gibts 19 Euro Gewinn Ab die Post Eben  Die Woche ist gerettet Ist nein Kiste Kölsch ;-) Wunderbar, nach Karneval :)  Mitglied 3: Wach? Ja  Klar: Pegel halten ;) Deine Meinung? Richtig  Fußball ....:) Fußball?  Fürn Pegel halten gibts genug Anlässe, u.a. auch Fußball Ah sorry, ich hab 900 überlesen Also, 900?  Dann 900. Ok Ab dafür Ok, ab dafür Ja wär ich für :-D Verlasst Ihr auch den Chat? Wobei bei 1000 gibt es sogar im Falle einer Kontrolle noch 170 punkte Von Pieck, nö Fun ... ;) Ok :)"
5,4,14,900,0,28,True,"Moin. Weiß irgendwer, was wir hier tun? Oh ja Ich sage 650 Damit liegt das Risiko bei 35,50 Punkten, also 3,55 Euro, dafür gibts 19 Euro Gewinn Ist nein Kiste Kölsch ;-) Mitglied 3: Wach? Klar: Pegel halten ;) Deine Meinung? Ah sorry, ich hab 900 überlesen Dann 900. Ok Ab dafür :-D Verlasst Ihr auch den Chat? Von Pieck, nö Fun ... ;)","Ich denke, es ist im Sinne aller, dass wir hier zügig nach Hause wollen oder :) ?  Moin. Weiß irgendwer, was wir hier tun? Oh ja Ich würde einfach mal 900 vorschlagen :)  Bin ich gut mit gefahren :)  Ich sage 650 Nicht so gierig :) HAHA Ich wäre auch eher für 900 Ist Mitglied 3 eingeschlafen oder hab ich da was falsch verstanden? : Ö)  Gut  Damit liegt das Risiko bei 35,50 Punkten, also 3,55 Euro, dafür gibts 19 Euro Gewinn Ab die Post Eben  Die Woche ist gerettet Ist nein Kiste Kölsch ;-) Wunderbar, nach Karneval :)  Mitglied 3: Wach? Ja  Klar: Pegel halten ;) Deine Meinung? Richtig  Fußball ....:) Fußball?  Fürn Pegel halten gibts genug Anlässe, u.a. auch Fußball Ah sorry, ich hab 900 überlesen Also, 900?  Dann 900. Ok Ab dafür Ok, ab dafür Ja wär ich für :-D Verlasst Ihr auch den Chat? Wobei bei 1000 gibt es sogar im Falle einer Kontrolle noch 170 punkte Von Pieck, nö Fun ... ;) Ok :)","Ich würde einfach mal 900 vorschlagen :)  Ich sage 650 Ich wäre auch eher für 900 Damit liegt das Risiko bei 35,50 Punkten, also 3,55 Euro, dafür gibts 19 Euro Gewinn Also, 900?  Dann 900. Ok Wobei bei 1000 gibt es sogar im Falle einer Kontrolle noch 170 punkte Von Pieck, nö Fun ... ;)","Ich denke, es ist im Sinne aller, dass wir hier zügig nach Hause wollen oder :) ?  Moin. Weiß irgendwer, was wir hier tun? Oh ja Ich würde einfach mal 900 vorschlagen :)  Bin ich gut mit gefahren :)  Ich sage 650 Nicht so gierig :) HAHA Ich wäre auch eher für 900 Ist Mitglied 3 eingeschlafen oder hab ich da was falsch verstanden? : Ö)  Gut  Damit liegt das Risiko bei 35,50 Punkten, also 3,55 Euro, dafür gibts 19 Euro Gewinn Ab die Post Eben  Die Woche ist gerettet Ist nein Kiste Kölsch ;-) Wunderbar, nach Karneval :)  Mitglied 3: Wach? Ja  Klar: Pegel halten ;) Deine Meinung? Richtig  Fußball ....:) Fußball?  Fürn Pegel halten gibts genug Anlässe, u.a. auch Fußball Ah sorry, ich hab 900 überlesen Also, 900?  Dann 900. Ok Ab dafür Ok, ab dafür Ja wär ich für :-D Verlasst Ihr auch den Chat? Wobei bei 1000 gibt es sogar im Falle einer Kontrolle noch 170 punkte Von Pieck, nö Fun ... ;) Ok :)"
5,4,15,900,1,-1,True,Ich wäre auch eher für 900 Ja  Fußball?  Ja wär ich für Wobei bei 1000 gibt es sogar im Falle einer Kontrolle noch 170 punkte Ok :),"Ich denke, es ist im Sinne aller, dass wir hier zügig nach Hause wollen oder :) ?  Moin. Weiß irgendwer, was wir hier tun? Oh ja Ich würde einfach mal 900 vorschlagen :)  Bin ich gut mit gefahren :)  Ich sage 650 Nicht so gierig :) HAHA Ich wäre auch eher für 900 Ist Mitglied 3 eingeschlafen oder hab ich da was falsch verstanden? : Ö)  Gut  Damit liegt das Risiko bei 35,50 Punkten, also 3,55 Euro, dafür gibts 19 Euro Gewinn Ab die Post Eben  Die Woche ist gerettet Ist nein Kiste Kölsch ;-) Wunderbar, nach Karneval :)  Mitglied 3: Wach? Ja  Klar: Pegel halten ;) Deine Meinung? Richtig  Fußball ....:) Fußball?  Fürn Pegel halten gibts genug Anlässe, u.a. auch Fußball Ah sorry, ich hab 900 überlesen Also, 900?  Dann 900. Ok Ab dafür Ok, ab dafür Ja wär ich für :-D Verlasst Ihr auch den Chat? Wobei bei 1000 gibt es sogar im Falle einer Kontrolle noch 170 punkte Von Pieck, nö Fun ... ;) Ok :)","Ich würde einfach mal 900 vorschlagen :)  Ich sage 650 Ich wäre auch eher für 900 Damit liegt das Risiko bei 35,50 Punkten, also 3,55 Euro, dafür gibts 19 Euro Gewinn Also, 900?  Dann 900. Ok Wobei bei 1000 gibt es sogar im Falle einer Kontrolle noch 170 punkte Von Pieck, nö Fun ... ;)","Ich denke, es ist im Sinne aller, dass wir hier zügig nach Hause wollen oder :) ?  Moin. Weiß irgendwer, was wir hier tun? Oh ja Ich würde einfach mal 900 vorschlagen :)  Bin ich gut mit gefahren :)  Ich sage 650 Nicht so gierig :) HAHA Ich wäre auch eher für 900 Ist Mitglied 3 eingeschlafen oder hab ich da was falsch verstanden? : Ö)  Gut  Damit liegt das Risiko bei 35,50 Punkten, also 3,55 Euro, dafür gibts 19 Euro Gewinn Ab die Post Eben  Die Woche ist gerettet Ist nein Kiste Kölsch ;-) Wunderbar, nach Karneval :)  Mitglied 3: Wach? Ja  Klar: Pegel halten ;) Deine Meinung? Richtig  Fußball ....:) Fußball?  Fürn Pegel halten gibts genug Anlässe, u.a. auch Fußball Ah sorry, ich hab 900 überlesen Also, 900?  Dann 900. Ok Ab dafür Ok, ab dafür Ja wär ich für :-D Verlasst Ihr auch den Chat? Wobei bei 1000 gibt es sogar im Falle einer Kontrolle noch 170 punkte Von Pieck, nö Fun ... ;) Ok :)"
6,4,16,0,0,21,True,Ich werde 0 angeben ja Drückt mal Chat verlassen,Ich werde 0 angeben Perfekt ich auch Ich würde auf Nummer sicher gehen und 1000 angeben Ok ich füge mich ;) Also alle 0? Nach Karneval brauch ich das Geld :D Jo alle 0 ja Drückt mal Chat verlassen,Ich werde 0 angeben Ich würde auf Nummer sicher gehen und 1000 angeben Also alle 0? Nach Karneval brauch ich das Geld :D Jo alle 0,Ich werde 0 angeben Perfekt ich auch Ich würde auf Nummer sicher gehen und 1000 angeben Ok ich füge mich ;) Also alle 0? Nach Karneval brauch ich das Geld :D Jo alle 0 ja Drückt mal Chat verlassen
6,4,17,0,0,23,True,Perfekt ich auch Nach Karneval brauch ich das Geld :D Jo alle 0,Ich werde 0 angeben Perfekt ich auch Ich würde auf Nummer sicher gehen und 1000 angeben Ok ich füge mich ;) Also alle 0? Nach Karneval brauch ich das Geld :D Jo alle 0 ja Drückt mal Chat verlassen,Ich werde 0 angeben Ich würde auf Nummer sicher gehen und 1000 angeben Also alle 0? Nach Karneval brauch ich das Geld :D Jo alle 0,Ich werde 0 angeben Perfekt ich auch Ich würde auf Nummer sicher gehen und 1000 angeben Ok ich füge mich ;) Also alle 0? Nach Karneval brauch ich das Geld :D Jo alle 0 ja Drückt mal Chat verlassen
6,4,18,0,1,26,True,Ich würde auf Nummer sicher gehen und 1000 angeben Ok ich füge mich ;) Also alle 0?,Ich werde 0 angeben Perfekt ich auch Ich würde auf Nummer sicher gehen und 1000 angeben Ok ich füge mich ;) Also alle 0? Nach Karneval brauch ich das Geld :D Jo alle 0 ja Drückt mal Chat verlassen,Ich werde 0 angeben Ich würde auf Nummer sicher gehen und 1000 angeben Also alle 0? Nach Karneval brauch ich das Geld :D Jo alle 0,Ich werde 0 angeben Perfekt ich auch Ich würde auf Nummer sicher gehen und 1000 angeben Ok ich füge mich ;) Also alle 0? Nach Karneval brauch ich das Geld :D Jo alle 0 ja Drückt mal Chat verlassen
7,4,19,0,0,21,True,"hey 2 Bin dafür 0 anzugeben 0 ist der maximale gewinn und ob man kontrolliert wird ist bei 30 % Wahrscheinlichkeit Das heißt, gibt man 0 an erhält man die höchste Auszahlung Genau gesehen ist 500 auch zocken Okay, dann 0 Sollen wir den Chat verlassen? Bis dann Gutes Gelingen noch","hey hallo Wie oft wurdet ihr in der ersten Runde kontrolliert? 1-mal  2 Ich auch 1-mal Bin dafür 0 anzugeben Dann scheint da kein allgemeines Muster dabei zu sein Ich hätte 500 gesagt, wieso 0?  Ich dachte so an 500 (wurde eben bei 1000 kontrolliert) Bei 0 mein eich 0 ist der maximale gewinn und ob man kontrolliert wird ist bei 30 % Wahrscheinlichkeit Das heißt, gibt man 0 an erhält man die höchste Auszahlung Wenn man schon zockt, dann richtig, nein?^^ Genau gesehen ist 500 auch zocken Ja das stimmt, aber da wäre die strafen nicht so hoch aber von mir aus können wir auch 0 versuchen Haha nr.. 3 :D von mir aus auch 1000, aber bei 500 bekommt man nur 2 Euro weniger am Ende So hoch habe ich noch nicht gepokert aber im Spiel, von mir aus. Okay, dann 0 Sollen wir den Chat verlassen? jo Wenn alle einverstanden sind Bis dann Gutes Gelingen noch doch","Bin dafür 0 anzugeben Ich hätte 500 gesagt, wieso 0?  Ich dachte so an 500 (wurde eben bei 1000 kontrolliert) 0 ist der maximale gewinn und ob man kontrolliert wird ist bei 30 % Wahrscheinlichkeit Das heißt, gibt man 0 an erhält man die höchste Auszahlung Wenn man schon zockt, dann richtig, nein?^^ Genau gesehen ist 500 auch zocken Ja das stimmt, aber da wäre die strafen nicht so hoch aber von mir aus können wir auch 0 versuchen Haha nr.. 3 :D von mir aus auch 1000, aber bei 500 bekommt man nur 2 Euro weniger am Ende So hoch habe ich noch nicht gepokert aber im Spiel, von mir aus. Okay, dann 0","hey hallo Wie oft wurdet ihr in der ersten Runde kontrolliert? 1-mal  2 Ich auch 1-mal Bin dafür 0 anzugeben Dann scheint da kein allgemeines Muster dabei zu sein Ich hätte 500 gesagt, wieso 0?  Ich dachte so an 500 (wurde eben bei 1000 kontrolliert) Bei 0 mein eich 0 ist der maximale gewinn und ob man kontrolliert wird ist bei 30 % Wahrscheinlichkeit Das heißt, gibt man 0 an erhält man die höchste Auszahlung Wenn man schon zockt, dann richtig, nein?^^ Genau gesehen ist 500 auch zocken Ja das stimmt, aber da wäre die strafen nicht so hoch aber von mir aus können wir auch 0 versuchen Haha nr.. 3 :D von mir aus auch 1000, aber bei 500 bekommt man nur 2 Euro weniger am Ende So hoch habe ich noch nicht gepokert aber im Spiel, von mir aus. Okay, dann 0 Sollen wir den Chat verlassen? jo Wenn alle einverstanden sind Bis dann Gutes Gelingen noch doch"
7,4,20,0,1,21,True,"hallo 1-mal  Ich dachte so an 500 (wurde eben bei 1000 kontrolliert) Bei 0 mein eich Haha nr.. 3 :D von mir aus auch 1000, aber bei 500 bekommt man nur 2 Euro weniger am Ende jo doch","hey hallo Wie oft wurdet ihr in der ersten Runde kontrolliert? 1-mal  2 Ich auch 1-mal Bin dafür 0 anzugeben Dann scheint da kein allgemeines Muster dabei zu sein Ich hätte 500 gesagt, wieso 0?  Ich dachte so an 500 (wurde eben bei 1000 kontrolliert) Bei 0 mein eich 0 ist der maximale gewinn und ob man kontrolliert wird ist bei 30 % Wahrscheinlichkeit Das heißt, gibt man 0 an erhält man die höchste Auszahlung Wenn man schon zockt, dann richtig, nein?^^ Genau gesehen ist 500 auch zocken Ja das stimmt, aber da wäre die strafen nicht so hoch aber von mir aus können wir auch 0 versuchen Haha nr.. 3 :D von mir aus auch 1000, aber bei 500 bekommt man nur 2 Euro weniger am Ende So hoch habe ich noch nicht gepokert aber im Spiel, von mir aus. Okay, dann 0 Sollen wir den Chat verlassen? jo Wenn alle einverstanden sind Bis dann Gutes Gelingen noch doch","Bin dafür 0 anzugeben Ich hätte 500 gesagt, wieso 0?  Ich dachte so an 500 (wurde eben bei 1000 kontrolliert) 0 ist der maximale gewinn und ob man kontrolliert wird ist bei 30 % Wahrscheinlichkeit Das heißt, gibt man 0 an erhält man die höchste Auszahlung Wenn man schon zockt, dann richtig, nein?^^ Genau gesehen ist 500 auch zocken Ja das stimmt, aber da wäre die strafen nicht so hoch aber von mir aus können wir auch 0 versuchen Haha nr.. 3 :D von mir aus auch 1000, aber bei 500 bekommt man nur 2 Euro weniger am Ende So hoch habe ich noch nicht gepokert aber im Spiel, von mir aus. Okay, dann 0","hey hallo Wie oft wurdet ihr in der ersten Runde kontrolliert? 1-mal  2 Ich auch 1-mal Bin dafür 0 anzugeben Dann scheint da kein allgemeines Muster dabei zu sein Ich hätte 500 gesagt, wieso 0?  Ich dachte so an 500 (wurde eben bei 1000 kontrolliert) Bei 0 mein eich 0 ist der maximale gewinn und ob man kontrolliert wird ist bei 30 % Wahrscheinlichkeit Das heißt, gibt man 0 an erhält man die höchste Auszahlung Wenn man schon zockt, dann richtig, nein?^^ Genau gesehen ist 500 auch zocken Ja das stimmt, aber da wäre die strafen nicht so hoch aber von mir aus können wir auch 0 versuchen Haha nr.. 3 :D von mir aus auch 1000, aber bei 500 bekommt man nur 2 Euro weniger am Ende So hoch habe ich noch nicht gepokert aber im Spiel, von mir aus. Okay, dann 0 Sollen wir den Chat verlassen? jo Wenn alle einverstanden sind Bis dann Gutes Gelingen noch doch"
3,4,21,0,0,24,True,Hey  Erwartungswert ist bei 0 am größten und nimmt bis 1000 stetig ab Risiko ist natürlich auch am größten bei 0 und nimmt stetig ab  No riss nö Fun :D  *Daumen hoch Emoji*,"Hey  Hey Hey Irgendwelche Präferenzen wie viel ihr erklären wollt? Vorschläge? Erwartungswert ist bei 0 am größten und nimmt bis 1000 stetig ab Risiko ist natürlich auch am größten bei 0 und nimmt stetig ab  0 ist für mich trotzdem okay, oder irgendwas in der Mitte No riss nö Fun :D  Allrighty, also 0? Könnte ja klappen :D *Daumen hoch Emoji* Dann sind wir uns einig? :D Sieht so aus. Nach runde 1 können wir ja nochmal reevaluieren  Okay bis gleich dann ","Risiko ist natürlich auch am größten bei 0 und nimmt stetig ab  0 ist für mich trotzdem okay, oder irgendwas in der Mitte No riss nö Fun :D  Allrighty, also 0?","Hey  Hey Hey Irgendwelche Präferenzen wie viel ihr erklären wollt? Vorschläge? Erwartungswert ist bei 0 am größten und nimmt bis 1000 stetig ab Risiko ist natürlich auch am größten bei 0 und nimmt stetig ab  0 ist für mich trotzdem okay, oder irgendwas in der Mitte No riss nö Fun :D  Allrighty, also 0? Könnte ja klappen :D *Daumen hoch Emoji* Dann sind wir uns einig? :D Sieht so aus. Nach runde 1 können wir ja nochmal reevaluieren  Okay bis gleich dann "
1,5,1,0,0,23,True,Auf jeden Fall Wenn schon Risiko dann immer ;),"Bleiben wir dabei? DAS ist doch gut gelaufen Auf jeden Fall Jawohl.... kann so weiter gehen ^^ Ja würde sagen wir bleiben dabei, oder gibts noch Gegenargumente? Pope Wenn schon Risiko dann immer ;)","Bleiben wir dabei? Ja würde sagen wir bleiben dabei, oder gibts noch Gegenargumente? Wenn schon Risiko dann immer ;)","Bleiben wir dabei? DAS ist doch gut gelaufen Auf jeden Fall Jawohl.... kann so weiter gehen ^^ Ja würde sagen wir bleiben dabei, oder gibts noch Gegenargumente? Pope Wenn schon Risiko dann immer ;)"
1,5,2,0,1,23,True,Bleiben wir dabei? Jawohl.... kann so weiter gehen ^^ Pope,"Bleiben wir dabei? DAS ist doch gut gelaufen Auf jeden Fall Jawohl.... kann so weiter gehen ^^ Ja würde sagen wir bleiben dabei, oder gibts noch Gegenargumente? Pope Wenn schon Risiko dann immer ;)","Bleiben wir dabei? Ja würde sagen wir bleiben dabei, oder gibts noch Gegenargumente? Wenn schon Risiko dann immer ;)","Bleiben wir dabei? DAS ist doch gut gelaufen Auf jeden Fall Jawohl.... kann so weiter gehen ^^ Ja würde sagen wir bleiben dabei, oder gibts noch Gegenargumente? Pope Wenn schon Risiko dann immer ;)"
1,5,3,0,0,24,True,"DAS ist doch gut gelaufen Ja würde sagen wir bleiben dabei, oder gibts noch Gegenargumente?","Bleiben wir dabei? DAS ist doch gut gelaufen Auf jeden Fall Jawohl.... kann so weiter gehen ^^ Ja würde sagen wir bleiben dabei, oder gibts noch Gegenargumente? Pope Wenn schon Risiko dann immer ;)","Bleiben wir dabei? Ja würde sagen wir bleiben dabei, oder gibts noch Gegenargumente? Wenn schon Risiko dann immer ;)","Bleiben wir dabei? DAS ist doch gut gelaufen Auf jeden Fall Jawohl.... kann so weiter gehen ^^ Ja würde sagen wir bleiben dabei, oder gibts noch Gegenargumente? Pope Wenn schon Risiko dann immer ;)"
2,5,4,0,1,20,True,"Ich hatte auch keine Kontrolle Ich glaub, diesmal werden wir hundert pro kontrolliert :D Ja find ich auch :D okay Also alle 0? Ich find diese Zeitspannen zwischendurch immer so unnötig lang Jaa :D Meins auch und schöne Grüße an die Forschenden Was war das höchste, was ihr bis jetzt bei einem Experiment verdient habt? 45 in 45 min, das war stark :)","Ich hatte keine Kontrolle, wie sieht es bei euch aus? Da hat sich wohl euer Glück und nicht mein Pech durchgesetzt :D, keine Kontrolle :D Ich hatte auch keine Kontrolle Dann wieder 0?  Ich glaub, diesmal werden wir hundert pro kontrolliert :D Nein, wir werden wieder nur zu 30 % kontrolliert ;) Ich frage mich ja, was die hier testen wollen. Also bei meiner Steuererklärung bin ich ja ehrlich, weil den Sozialstaat möchte ich nicht verarschen. Aber hier herkomme ich, um Spaß zu haben und Geld zu verdienen, das ist 	schon eine sehr, sehr andere Situation. Ja find ich auch :D Also ich gebe wieder 0 ein :D Ja, passiert halt mal das man kontrolliert wird... aber am Ende wird ja nur eines von 9 ausgewählt... deswegen bleib ich bei 0 okay Also alle 0? Jo :D Ich find diese Zeitspannen zwischendurch immer so unnötig lang Findet ihr auch, dass die Versuchstante uns viel zu viel Zeit gibt, um den ganzen Kram durchzulesen JA! Ich auch Jaa :D Noch 132 Sekunden :S Ob die den Chat hier nachher lesen? :D An dieser Stelle mein Mitleid an den armen Menschen der die ganzen Chats auswerten muss Hallo ihr Forschenden :D Meins auch und schöne Grüße an die Forschenden Aber ehrlich. Die ganzen Experimente könnten echt um 30 min gekürzt werden Was war das höchste, was ihr bis jetzt bei einem Experiment verdient habt? 27. Glaub ich. Ihr? 33,50 Euro 45 in 45 min, das war stark :) Aber ich bin auch immer sozial zu meinen Mitmenschen im Experiment :D Ich auch.  Meistens lohnt sich das auch","Dann wieder 0? Ich glaub, diesmal werden wir hundert pro kontrolliert :D Nein, wir werden wieder nur zu 30 % kontrolliert ;) Ich frage mich ja, was die hier testen wollen. Also bei meiner Steuererklärung bin ich ja ehrlich, weil den Sozialstaat möchte ich nicht verarschen. Aber hier herkomme ich, um Spaß zu haben und Geld zu verdienen, das ist 	schon eine sehr, sehr andere Situation. Also ich gebe wieder 0 ein :D Ja, passiert halt mal das man kontrolliert wird... aber am Ende wird ja nur eines von 9 ausgewählt... deswegen bleib ich bei 0 Also alle 0?","Ich hatte keine Kontrolle, wie sieht es bei euch aus? Da hat sich wohl euer Glück und nicht mein Pech durchgesetzt :D, keine Kontrolle :D Ich hatte auch keine Kontrolle Dann wieder 0?  Ich glaub, diesmal werden wir hundert pro kontrolliert :D Nein, wir werden wieder nur zu 30 % kontrolliert ;) Ich frage mich ja, was die hier testen wollen. Also bei meiner Steuererklärung bin ich ja ehrlich, weil den Sozialstaat möchte ich nicht verarschen. Aber hier herkomme ich, um Spaß zu haben und Geld zu verdienen, das ist 	schon eine sehr, sehr andere Situation. Ja find ich auch :D Also ich gebe wieder 0 ein :D Ja, passiert halt mal das man kontrolliert wird... aber am Ende wird ja nur eines von 9 ausgewählt... deswegen bleib ich bei 0 okay Also alle 0? Jo :D Ich find diese Zeitspannen zwischendurch immer so unnötig lang Findet ihr auch, dass die Versuchstante uns viel zu viel Zeit gibt, um den ganzen Kram durchzulesen JA! Ich auch Jaa :D Noch 132 Sekunden :S Ob die den Chat hier nachher lesen? :D An dieser Stelle mein Mitleid an den armen Menschen der die ganzen Chats auswerten muss Hallo ihr Forschenden :D Meins auch und schöne Grüße an die Forschenden Aber ehrlich. Die ganzen Experimente könnten echt um 30 min gekürzt werden Was war das höchste, was ihr bis jetzt bei einem Experiment verdient habt? 27. Glaub ich. Ihr? 33,50 Euro 45 in 45 min, das war stark :) Aber ich bin auch immer sozial zu meinen Mitmenschen im Experiment :D Ich auch.  Meistens lohnt sich das auch"
2,5,5,0,1,23,True,"Ich hatte keine Kontrolle, wie sieht es bei euch aus? Dann wieder 0?  Ja, passiert halt mal das man kontrolliert wird... aber am Ende wird ja nur eines von 9 ausgewählt... deswegen bleib ich bei 0 Findet ihr auch, dass die Versuchstante uns viel zu viel Zeit gibt, um den ganzen Kram durchzulesen JA! Ich auch An dieser Stelle mein Mitleid an den armen Menschen der die ganzen Chats auswerten muss Aber ehrlich. Die ganzen Experimente könnten echt um 30 min gekürzt werden 27. Glaub ich. Ihr? Ich auch. ","Ich hatte keine Kontrolle, wie sieht es bei euch aus? Da hat sich wohl euer Glück und nicht mein Pech durchgesetzt :D, keine Kontrolle :D Ich hatte auch keine Kontrolle Dann wieder 0?  Ich glaub, diesmal werden wir hundert pro kontrolliert :D Nein, wir werden wieder nur zu 30 % kontrolliert ;) Ich frage mich ja, was die hier testen wollen. Also bei meiner Steuererklärung bin ich ja ehrlich, weil den Sozialstaat möchte ich nicht verarschen. Aber hier herkomme ich, um Spaß zu haben und Geld zu verdienen, das ist 	schon eine sehr, sehr andere Situation. Ja find ich auch :D Also ich gebe wieder 0 ein :D Ja, passiert halt mal das man kontrolliert wird... aber am Ende wird ja nur eines von 9 ausgewählt... deswegen bleib ich bei 0 okay Also alle 0? Jo :D Ich find diese Zeitspannen zwischendurch immer so unnötig lang Findet ihr auch, dass die Versuchstante uns viel zu viel Zeit gibt, um den ganzen Kram durchzulesen JA! Ich auch Jaa :D Noch 132 Sekunden :S Ob die den Chat hier nachher lesen? :D An dieser Stelle mein Mitleid an den armen Menschen der die ganzen Chats auswerten muss Hallo ihr Forschenden :D Meins auch und schöne Grüße an die Forschenden Aber ehrlich. Die ganzen Experimente könnten echt um 30 min gekürzt werden Was war das höchste, was ihr bis jetzt bei einem Experiment verdient habt? 27. Glaub ich. Ihr? 33,50 Euro 45 in 45 min, das war stark :) Aber ich bin auch immer sozial zu meinen Mitmenschen im Experiment :D Ich auch.  Meistens lohnt sich das auch","Dann wieder 0? Ich glaub, diesmal werden wir hundert pro kontrolliert :D Nein, wir werden wieder nur zu 30 % kontrolliert ;) Ich frage mich ja, was die hier testen wollen. Also bei meiner Steuererklärung bin ich ja ehrlich, weil den Sozialstaat möchte ich nicht verarschen. Aber hier herkomme ich, um Spaß zu haben und Geld zu verdienen, das ist 	schon eine sehr, sehr andere Situation. Also ich gebe wieder 0 ein :D Ja, passiert halt mal das man kontrolliert wird... aber am Ende wird ja nur eines von 9 ausgewählt... deswegen bleib ich bei 0 Also alle 0?","Ich hatte keine Kontrolle, wie sieht es bei euch aus? Da hat sich wohl euer Glück und nicht mein Pech durchgesetzt :D, keine Kontrolle :D Ich hatte auch keine Kontrolle Dann wieder 0?  Ich glaub, diesmal werden wir hundert pro kontrolliert :D Nein, wir werden wieder nur zu 30 % kontrolliert ;) Ich frage mich ja, was die hier testen wollen. Also bei meiner Steuererklärung bin ich ja ehrlich, weil den Sozialstaat möchte ich nicht verarschen. Aber hier herkomme ich, um Spaß zu haben und Geld zu verdienen, das ist 	schon eine sehr, sehr andere Situation. Ja find ich auch :D Also ich gebe wieder 0 ein :D Ja, passiert halt mal das man kontrolliert wird... aber am Ende wird ja nur eines von 9 ausgewählt... deswegen bleib ich bei 0 okay Also alle 0? Jo :D Ich find diese Zeitspannen zwischendurch immer so unnötig lang Findet ihr auch, dass die Versuchstante uns viel zu viel Zeit gibt, um den ganzen Kram durchzulesen JA! Ich auch Jaa :D Noch 132 Sekunden :S Ob die den Chat hier nachher lesen? :D An dieser Stelle mein Mitleid an den armen Menschen der die ganzen Chats auswerten muss Hallo ihr Forschenden :D Meins auch und schöne Grüße an die Forschenden Aber ehrlich. Die ganzen Experimente könnten echt um 30 min gekürzt werden Was war das höchste, was ihr bis jetzt bei einem Experiment verdient habt? 27. Glaub ich. Ihr? 33,50 Euro 45 in 45 min, das war stark :) Aber ich bin auch immer sozial zu meinen Mitmenschen im Experiment :D Ich auch.  Meistens lohnt sich das auch"
